id-mapa,anio,mes,dia,fecha,franja,tipo,subtipo,uso_arma,uso_moto,barrio,comuna,latitud,longitud,cantidad
51642,2022,OCTUBRE,VIERNES,2022-10-07,18.0,Hurto,Hurto total,NO,NO,BALVANERA,3.0,-34.609706,-58.413725,1
22147,2022,AGOSTO,JUEVES,2022-08-18,14.0,Hurto,Hurto total,NO,NO,VILLA CRESPO,15.0,-34.596901,-58.447822,1
959553,2022,OCTUBRE,SABADO,2022-10-15,16.0,Amenazas,Amenazas,NO,NO,BARRACAS,4.0,-34.628195,-58.37155,1
102628,2022,ENERO,SABADO,2022-01-08,16.0,Robo,Robo total,SI,NO,VILLA LUGANO,8.0,-34.685324,-58.484118,1
73303,2022,DICIEMBRE,MARTES,2022-12-06,6.0,Robo,Robo total,NO,NO,SAN TELMO,1.0,-34.624106,-58.375557,1
52111,2022,MAYO,MIERCOLES,2022-05-11,13.0,Hurto,Hurto total,NO,NO,FLORES,7.0,-34.627423,-58.471104,1
104835,2022,ABRIL,SABADO,2022-04-09,15.0,Hurto,Hurto total,NO,NO,RECOLETA,2.0,-34.594243,-58.403379,1
16930,2022,MARZO,SABADO,2022-03-05,18.0,Hurto,Hurto total,NO,NO,COLEGIALES,13.0,-34.570848,-58.445376,1
68658,2022,FEBRERO,VIERNES,2022-02-25,13.0,Hurto,Hurto total,NO,NO,RECOLETA,2.0,-34.59279,-58.401715,1
883852,2022,MAYO,VIERNES,2022-05-27,12.0,Vialidad,Lesiones por siniestros viales,NO,NO,BARRACAS,4.0,-34.641402,-58.371816,1
98361,2022,MARZO,JUEVES,2022-03-03,20.0,Robo,Robo total,NO,NO,VILLA REAL,10.0,-34.622457,-58.524364,1
105904,2022,MARZO,SABADO,2022-03-12,14.0,Robo,Robo total,NO,NO,FLORESTA,10.0,-34.627966,-58.482861,1
69240,2022,DICIEMBRE,VIERNES,2022-12-23,12.0,Robo,Robo total,NO,NO,SAN CRISTOBAL,3.0,-34.622802,-58.411637,1
1909,2022,MAYO,VIERNES,2022-05-06,0.0,Robo,Robo total,SI,NO,PARQUE PATRICIOS,4.0,-34.633124,-58.408002,1
15044,2022,NOVIEMBRE,MARTES,2022-11-08,18.0,Hurto,Hurto total,NO,NO,RECOLETA,2.0,-34.595894,-58.394469,1
63510,2022,DICIEMBRE,MIERCOLES,2022-12-14,13.0,Hurto,Hurto total,NO,NO,VILLA SOLDATI,8.0,-34.668259,-58.436353,1
33275,2022,OCTUBRE,LUNES,2022-10-17,7.0,Robo,Robo total,NO,SI,VILLA SOLDATI,8.0,-34.65853517,-58.45571549,1
108554,2022,ENERO,MARTES,2022-01-18,22.0,Robo,Robo total,NO,NO,VILLA DEVOTO,11.0,-34.608746,-58.517045,1
72222,2022,DICIEMBRE,JUEVES,2022-12-15,8.0,Hurto,Hurto total,NO,NO,VILLA GRAL. MITRE,11.0,-34.61123699,-58.466098,1
56078,2022,SEPTIEMBRE,MARTES,2022-09-20,22.0,Hurto,Hurto total,NO,NO,SAN NICOLAS,1.0,-34.602188,-58.368978,1
64327,2022,NOVIEMBRE,MARTES,2022-11-08,12.0,Hurto,Hurto total,NO,NO,FLORES,7.0,-34.644791,-58.463296,1
40779,2022,NOVIEMBRE,JUEVES,2022-11-17,16.0,Robo,Robo total,SI,NO,RECOLETA,2.0,-34.599636,-58.392938,1
38982,2022,MAYO,MARTES,2022-05-17,11.0,Hurto,Hurto total,NO,NO,VILLA DEL PARQUE,11.0,-34.613016,-58.496036,1
966875,2022,JUNIO,MARTES,2022-06-14,18.0,Amenazas,Amenazas,NO,NO,BOEDO,5.0,-34.623271,-58.419275,1
68715,2022,MAYO,MARTES,2022-05-10,11.0,Robo,Robo total,NO,SI,RECOLETA,2.0,-34.595248,-58.404177,1
922767,2022,MARZO,LUNES,2022-03-21,20.0,Lesiones,Lesiones Dolosas,NO,NO,VILLA LUGANO,8.0,-34.674964,-58.471537,1
24323,2022,JUNIO,VIERNES,2022-06-10,22.0,Hurto,Hurto total,NO,NO,CONSTITUCION,1.0,-34.62400267,-58.37847176,1
45412,2022,MAYO,LUNES,2022-05-02,8.0,Hurto,Hurto automotor,NO,NO,VILLA SANTA RITA,11.0,-34.621647,-58.483346,1
57225,2022,DICIEMBRE,VIERNES,2022-12-30,23.0,Hurto,Hurto total,NO,NO,LINIERS,9.0,-34.649287,-58.510312,1
109169,2022,ABRIL,MARTES,2022-04-05,0.0,Robo,Robo total,NO,NO,MONSERRAT,1.0,-34.609928,-58.369113,1
4573,2022,OCTUBRE,MARTES,2022-10-04,22.0,Robo,Robo total,NO,NO,BALVANERA,3.0,-34.608624,-58.401253,1
73161,2022,SEPTIEMBRE,VIERNES,2022-09-02,13.0,Hurto,Hurto total,NO,NO,AGRONOMIA,15.0,-34.596839,-58.494813,1
43049,2022,NOVIEMBRE,MIERCOLES,2022-11-02,7.0,Hurto,Hurto total,NO,NO,SAN CRISTOBAL,3.0,-34.624472,-58.410761,1
995510,2022,NOVIEMBRE,SABADO,2022-11-05,3.0,Lesiones,Lesiones Dolosas,NO,NO,VILLA CRESPO,15.0,-34.598418,-58.431412,1
33359,2022,JUNIO,MIERCOLES,2022-06-08,1.0,Hurto,Hurto total,NO,NO,VILLA LUGANO,8.0,-34.68645,-58.457774,1
23572,2022,MAYO,DOMINGO,2022-05-22,16.0,Hurto,Hurto total,NO,NO,RETIRO,1.0,-34.591904,-58.378386,1
54583,2022,AGOSTO,JUEVES,2022-08-04,9.0,Hurto,Hurto total,NO,NO,CABALLITO,6.0,-34.628602,-58.449048,1
57951,2022,SEPTIEMBRE,VIERNES,2022-09-23,20.0,Hurto,Hurto automotor,NO,NO,CABALLITO,6.0,-34.610703,-58.436675,1
93129,2022,JULIO,MARTES,2022-07-12,15.0,Hurto,Hurto total,NO,NO,PALERMO,14.0,-34.583478,-58.421115,1
96421,2022,NOVIEMBRE,JUEVES,2022-11-24,20.0,Robo,Robo total,NO,NO,MATADEROS,9.0,-34.65226,-58.502869,1
65991,2022,ENERO,VIERNES,2022-01-28,10.0,Robo,Robo total,NO,NO,SAN CRISTOBAL,3.0,-34.625231,-58.39134,1
108489,2022,JULIO,MIERCOLES,2022-07-06,23.0,Robo,Robo total,NO,NO,PARQUE AVELLANEDA,9.0,-34.655985,-58.478385,1
68768,2022,JULIO,MARTES,2022-07-19,10.0,Robo,Robo total,NO,NO,BALVANERA,3.0,-34.609222,-58.411784,1
94851,2022,SEPTIEMBRE,LUNES,2022-09-12,14.0,Robo,Robo total,NO,NO,BARRACAS,4.0,-34.64302884,-58.37958631,1
2630,2022,SEPTIEMBRE,JUEVES,2022-09-01,22.0,Hurto,Hurto total,NO,NO,BALVANERA,3.0,-34.6011283,-58.40154909,1
73671,2022,FEBRERO,LUNES,2022-02-14,11.0,Robo,Robo total,NO,NO,CABALLITO,6.0,-34.627752,-58.452217,1
50319,2022,DICIEMBRE,VIERNES,2022-12-23,22.0,Robo,Robo total,NO,NO,RETIRO,1.0,-34.592734,-58.375313,1
93183,2022,AGOSTO,VIERNES,2022-08-12,21.0,Robo,Robo total,NO,SI,VILLA CRESPO,15.0,-34.594854,-58.429173,1
6478,2022,FEBRERO,SABADO,2022-02-12,23.0,Robo,Robo total,SI,NO,COLEGIALES,13.0,-34.579587,-58.446389,1
56223,2022,DICIEMBRE,MARTES,2022-12-13,22.0,Hurto,Hurto total,NO,NO,VILLA CRESPO,15.0,-34.594737,-58.447789,1
67236,2022,NOVIEMBRE,JUEVES,2022-11-10,6.0,Robo,Robo total,NO,NO,BALVANERA,3.0,-34.604256,-58.407817,1
29985,2022,SEPTIEMBRE,LUNES,2022-09-26,4.0,Robo,Robo total,NO,NO,VILLA REAL,10.0,-34.624777,-58.529897,1
1011282,2022,FEBRERO,MARTES,2022-02-22,16.0,Lesiones,Lesiones Dolosas,NO,NO,VILLA URQUIZA,12.0,-34.576118,-58.483657,1
20262,2022,JUNIO,MARTES,2022-06-28,10.0,Hurto,Hurto total,NO,NO,PARQUE AVELLANEDA,9.0,-34.641768,-58.483702,1
874357,2022,NOVIEMBRE,VIERNES,2022-11-04,10.0,Vialidad,Lesiones por siniestros viales,NO,NO,BALVANERA,3.0,-34.613558,-58.397407,1
1009113,2022,SEPTIEMBRE,JUEVES,2022-09-22,14.0,Lesiones,Lesiones Dolosas,NO,NO,PALERMO,14.0,-34.581055,-58.427283,1
926486,2022,AGOSTO,MARTES,2022-08-02,22.0,Amenazas,Amenazas,NO,NO,MATADEROS,9.0,-34.666773,-58.499506,1
103282,2022,MAYO,SABADO,2022-05-28,16.0,Hurto,Hurto total,NO,NO,SAN TELMO,1.0,-34.619461,-58.37062,1
91182,2022,SEPTIEMBRE,MIERCOLES,2022-09-21,21.0,Hurto,Hurto total,NO,NO,SAN NICOLAS,1.0,-34.60405123,-58.3809521,1
998096,2022,JUNIO,SABADO,2022-06-25,16.0,Lesiones,Lesiones Dolosas,NO,NO,VILLA DEVOTO,11.0,-34.595344,-58.519025,1
955245,2022,AGOSTO,MARTES,2022-08-30,10.0,Amenazas,Amenazas,NO,NO,PARQUE CHACABUCO,7.0,-34.631081,-58.438047,1
952459,2022,ENERO,DOMINGO,2022-01-23,23.0,Amenazas,Amenazas,NO,NO,FLORES,7.0,-34.633615,-58.469256,1
101047,2022,SEPTIEMBRE,SABADO,2022-09-10,16.0,Hurto,Hurto total,NO,NO,VILLA DEVOTO,11.0,-34.602285,-58.514968,1
941708,2022,MAYO,MIERCOLES,2022-05-18,0.0,Amenazas,Amenazas,NO,NO,PARQUE AVELLANEDA,9.0,-34.645203,-58.474714,1
107733,2022,MAYO,DOMINGO,2022-05-01,20.0,Hurto,Hurto total,NO,NO,CABALLITO,6.0,-34.615547,-58.430256,1
5415,2022,AGOSTO,LUNES,2022-08-01,22.0,Robo,Robo total,NO,SI,LINIERS,9.0,-34.647691,-58.52857,1
80997,2022,SEPTIEMBRE,LUNES,2022-09-19,9.0,Hurto,Hurto total,NO,NO,VILLA DEL PARQUE,11.0,-34.613402,-58.493736,1
42752,2022,NOVIEMBRE,LUNES,2022-11-07,8.0,Robo,Robo total,NO,NO,RECOLETA,2.0,-34.59486146,-58.40254445,1
5517,2022,MAYO,JUEVES,2022-05-05,2.0,Hurto,Hurto total,NO,NO,LINIERS,9.0,-34.645585,-58.513237,1
940040,2022,MARZO,MARTES,2022-03-08,18.0,Lesiones,Lesiones Dolosas,NO,NO,BARRACAS,4.0,-34.647129,-58.374857,1
99681,2022,OCTUBRE,LUNES,2022-10-31,20.0,Robo,Robo total,NO,NO,VILLA SOLDATI,8.0,-34.660371,-58.453387,1
34855,2022,SEPTIEMBRE,LUNES,2022-09-26,23.0,Robo,Robo total,NO,NO,CHACARITA,15.0,-34.585401,-58.44348,1
104751,2022,MAYO,SABADO,2022-05-07,16.0,Hurto,Hurto total,NO,NO,CHACARITA,15.0,-34.578611,-58.458645,1
28215,2022,JULIO,MIERCOLES,2022-07-27,21.0,Robo,Robo total,NO,SI,PARQUE PATRICIOS,4.0,-34.62933,-58.390943,1
102949,2022,ENERO,SABADO,2022-01-08,19.0,Robo,Robo total,NO,NO,COLEGIALES,13.0,-34.570791,-58.45455,1
87100,2022,AGOSTO,VIERNES,2022-08-19,17.0,Robo,Robo total,NO,NO,FLORES,7.0,-34.639333,-58.453068,1
6345,2022,MAYO,SABADO,2022-05-14,22.0,Robo,Robo total,NO,SI,VILLA DEL PARQUE,11.0,-34.598529,-58.497396,1
978078,2022,AGOSTO,MARTES,2022-08-16,13.0,Amenazas,Amenazas,NO,NO,BALVANERA,3.0,-34.613769,-58.407607,1
1009353,2022,DICIEMBRE,LUNES,2022-12-19,18.0,Amenazas,Amenazas,NO,NO,VILLA ORTUZAR,15.0,-34.58059,-58.46513,1
4064,2022,SEPTIEMBRE,VIERNES,2022-09-16,0.0,Robo,Robo total,NO,NO,FLORES,7.0,-34.636364,-58.47003,1
36975,2022,SEPTIEMBRE,JUEVES,2022-09-01,8.0,Robo,Robo total,NO,NO,SAAVEDRA,12.0,-34.554662,-58.491527,1
52457,2022,AGOSTO,DOMINGO,2022-08-28,9.0,Hurto,Hurto total,NO,NO,VILLA SANTA RITA,11.0,-34.616758,-58.477934,1
3700,2022,SEPTIEMBRE,VIERNES,2022-09-09,23.0,Robo,Robo total,NO,NO,VILLA LUGANO,8.0,-34.667953,-58.475583,1
59980,2022,AGOSTO,MARTES,2022-08-02,11.0,Hurto,Hurto automotor,NO,NO,VILLA URQUIZA,12.0,-34.578126,-58.495284,1
35542,2022,AGOSTO,MIERCOLES,2022-08-17,0.0,Robo,Robo total,NO,NO,BELGRANO,13.0,-34.559136,-58.44942,1
67286,2022,DICIEMBRE,VIERNES,2022-12-16,12.0,Hurto,Hurto total,NO,NO,BALVANERA,3.0,-34.609298,-58.406012,1
18027,2022,SEPTIEMBRE,VIERNES,2022-09-16,23.0,Hurto,Hurto total,NO,NO,PALERMO,14.0,-34.565487,-58.43789,1
74004,2022,SEPTIEMBRE,LUNES,2022-09-05,8.0,Robo,Robo total,NO,NO,FLORES,7.0,-34.628123,-58.456031,1
951071,2022,MAYO,VIERNES,2022-05-13,21.0,Amenazas,Amenazas,NO,NO,PARQUE CHACABUCO,7.0,-34.634885,-58.447388,1
75497,2022,AGOSTO,MIERCOLES,2022-08-17,11.0,Robo,Robo total,NO,SI,PARQUE CHACABUCO,7.0,-34.6366,-58.4416,1
57191,2022,DICIEMBRE,VIERNES,2022-12-02,14.0,Robo,Robo total,SI,NO,VILLA SOLDATI,8.0,-34.663894,-58.444564,1
63560,2022,AGOSTO,SABADO,2022-08-13,8.0,Hurto,Hurto total,NO,NO,BARRACAS,4.0,-34.64794418,-58.38927818,1
89875,2022,MARZO,VIERNES,2022-03-11,21.0,Hurto,Hurto total,NO,NO,CABALLITO,6.0,-34.617661,-58.436896,1
29719,2022,OCTUBRE,SABADO,2022-10-22,16.0,Hurto,Hurto total,NO,NO,PARQUE PATRICIOS,4.0,-34.636791,-58.403786,1
93072,2022,JUNIO,VIERNES,2022-06-03,18.0,Robo,Robo total,NO,NO,PALERMO,14.0,-34.58077095,-58.42287526,1
892770,2022,MARZO,SABADO,2022-03-26,22.0,Vialidad,Lesiones por siniestros viales,NO,NO,VILLA URQUIZA,12.0,-34.569815,-58.490265,1
1008645,2022,FEBRERO,VIERNES,2022-02-11,22.0,Amenazas,Amenazas,NO,NO,RETIRO,1.0,-34.581731,-58.381263,1
107078,2022,SEPTIEMBRE,SABADO,2022-09-24,19.0,Robo,Robo total,NO,SI,MONTE CASTRO,10.0,-34.62183,-58.51692,1
107377,2022,JUNIO,SABADO,2022-06-25,20.0,Hurto,Hurto total,NO,NO,VILLA LUGANO,8.0,-34.67406,-58.470453,1
33701,2022,AGOSTO,LUNES,2022-08-01,7.0,Hurto,Hurto automotor,NO,NO,VILLA LURO,10.0,-34.639842,-58.498961,1
879358,2022,FEBRERO,JUEVES,2022-02-24,8.0,Vialidad,Lesiones por siniestros viales,NO,NO,CABALLITO,6.0,-34.625729,-58.427044,1
66796,2022,OCTUBRE,MARTES,2022-10-18,6.0,Robo,Robo total,NO,NO,RETIRO,1.0,-34.588216,-58.377099,1
74150,2022,NOVIEMBRE,JUEVES,2022-11-17,7.0,Robo,Robo total,NO,NO,VILLA DEL PARQUE,11.0,-34.597912,-58.489393,1
69746,2022,OCTUBRE,MIERCOLES,2022-10-05,8.0,Robo,Robo total,NO,NO,BOCA,4.0,-34.629279,-58.360655,1
18976,2022,AGOSTO,DOMINGO,2022-08-21,5.0,Hurto,Hurto total,NO,NO,COLEGIALES,13.0,-34.576435,-58.459375,1
108462,2022,ENERO,LUNES,2022-01-24,4.0,Robo,Robo total,NO,NO,PARQUE AVELLANEDA,9.0,-34.63812,-58.471917,1
990091,2022,ENERO,JUEVES,2022-01-20,0.0,Amenazas,Amenazas,NO,NO,ALMAGRO,5.0,-34.603491,-58.425873,1
994974,2022,JULIO,VIERNES,2022-07-29,9.0,Amenazas,Amenazas,NO,NO,VILLA CRESPO,15.0,-34.598974,-58.439767,1
31810,2022,JULIO,LUNES,2022-07-18,19.0,Robo,Robo total,NO,NO,SAAVEDRA,12.0,-34.543295,-58.473539,1
772,2022,MARZO,MARTES,2022-03-08,2.0,Robo,Robo total,SI,NO,VILLA SOLDATI,8.0,-34.656744,-58.45801,1
98566,2022,AGOSTO,MARTES,2022-08-30,18.0,Hurto,Hurto total,NO,NO,FLORES,7.0,-34.621303,-58.460418,1
24227,2022,MAYO,LUNES,2022-05-09,5.0,Robo,Robo total,SI,NO,SAAVEDRA,12.0,-34.553118,-58.480017,1
39904,2022,JULIO,VIERNES,2022-07-01,23.0,Hurto,Hurto total,NO,NO,CONSTITUCION,1.0,-34.628218,-58.384776,1
971834,2022,NOVIEMBRE,MIERCOLES,2022-11-23,14.0,Amenazas,Amenazas,NO,NO,SAN TELMO,1.0,-34.618783,-58.375842,1
63656,2022,JUNIO,MARTES,2022-06-21,12.0,Robo,Robo total,NO,NO,FLORESTA,10.0,-34.634862,-58.473352,1
86720,2022,JULIO,VIERNES,2022-07-01,14.0,Hurto,Hurto total,NO,NO,PATERNAL,15.0,-34.601218,-58.475255,1
885796,2022,OCTUBRE,VIERNES,2022-10-28,13.0,Vialidad,Lesiones por siniestros viales,NO,NO,PALERMO,14.0,-34.583581,-58.418261,1
33770,2022,ABRIL,VIERNES,2022-04-01,10.0,Hurto,Hurto total,NO,NO,VILLA DEL PARQUE,11.0,-34.605426,-58.496262,1
959532,2022,MARZO,LUNES,2022-03-14,7.0,Amenazas,Amenazas,NO,NO,VELEZ SARSFIELD,10.0,-34.6282,-58.503635,1
9393,2022,DICIEMBRE,DOMINGO,2022-12-18,23.0,Robo,Robo total,SI,SI,CONSTITUCION,1.0,-34.627116,-58.387188,1
102983,2022,JUNIO,SABADO,2022-06-25,15.0,Robo,Robo total,NO,NO,FLORES,7.0,-34.625705,-58.465664,1
19788,2022,SEPTIEMBRE,DOMINGO,2022-09-18,3.0,Hurto,Hurto total,NO,NO,PALERMO,14.0,-34.56961595,-58.42659102,1
28057,2022,ABRIL,VIERNES,2022-04-22,15.0,Robo,Robo total,NO,NO,BALVANERA,3.0,-34.598454,-58.403727,1
60535,2022,JUNIO,VIERNES,2022-06-24,8.0,Hurto,Hurto total,NO,NO,VILLA URQUIZA,12.0,-34.574968,-58.495514,1
79160,2022,NOVIEMBRE,SABADO,2022-11-19,8.0,Robo,Robo total,NO,NO,BALVANERA,3.0,-34.605351,-58.408232,1
22201,2022,OCTUBRE,LUNES,2022-10-31,18.0,Hurto,Hurto total,NO,NO,NUÑEZ,13.0,-34.54762445,-58.45703969,1
11202,2022,ABRIL,SABADO,2022-04-02,1.0,Hurto,Hurto total,NO,NO,CONSTITUCION,1.0,-34.619722,-58.377276,1
25046,2022,MAYO,SABADO,2022-05-28,5.0,Robo,Robo total,SI,NO,VILLA ORTUZAR,15.0,-34.58294,-58.46055,1
903001,2022,DICIEMBRE,MIERCOLES,2022-12-14,11.0,Vialidad,Lesiones por siniestros viales,NO,NO,BOCA,4.0,-34.618686,-58.355815,1
46314,2022,FEBRERO,JUEVES,2022-02-03,12.0,Hurto,Hurto total,NO,NO,VILLA CRESPO,15.0,-34.59499,-58.442534,1
3391,2022,JULIO,MARTES,2022-07-26,22.0,Hurto,Hurto total,NO,NO,PARQUE CHACABUCO,7.0,-34.62918723,-58.43704005,1
45544,2022,DICIEMBRE,MIERCOLES,2022-12-14,19.0,Hurto,Hurto total,NO,NO,FLORES,7.0,-34.618675,-58.470541,1
56674,2022,JUNIO,VIERNES,2022-06-03,21.0,Hurto,Hurto total,NO,NO,VILLA LURO,10.0,-34.637829,-58.508412,1
110523,2022,SEPTIEMBRE,MARTES,2022-09-27,23.0,Robo,Robo total,NO,NO,BALVANERA,3.0,-34.604486,-58.413212,1
38751,2022,MARZO,VIERNES,2022-03-18,18.0,Hurto,Hurto total,NO,NO,PARQUE AVELLANEDA,9.0,-34.642597,-58.469557,1
27160,2022,OCTUBRE,MARTES,2022-10-04,7.0,Robo,Robo total,NO,NO,VILLA LUGANO,8.0,-34.6660168,-58.49173172,1
47669,2022,AGOSTO,VIERNES,2022-08-26,13.0,Hurto,Hurto total,NO,NO,FLORES,7.0,-34.626051,-58.466629,1
959722,2022,MARZO,DOMINGO,2022-03-06,16.0,Lesiones,Lesiones Dolosas,NO,NO,CONSTITUCION,1.0,-34.628089,-58.377295,1
51722,2022,NOVIEMBRE,SABADO,2022-11-12,15.0,Hurto,Hurto total,NO,NO,SAN NICOLAS,1.0,-34.603738,-58.382213,1
21296,2022,MARZO,MIERCOLES,2022-03-30,11.0,Hurto,Hurto total,NO,NO,FLORES,7.0,-34.619693,-58.469214,1
69170,2022,AGOSTO,LUNES,2022-08-29,12.0,Robo,Robo total,NO,NO,SAN CRISTOBAL,3.0,-34.624943,-58.409742,1
56901,2022,NOVIEMBRE,SABADO,2022-11-19,22.0,Hurto,Hurto total,NO,NO,PARQUE PATRICIOS,4.0,-34.642945,-58.396867,1
28129,2022,SEPTIEMBRE,MIERCOLES,2022-09-07,17.0,Hurto,Hurto total,NO,NO,RETIRO,1.0,-34.59322552,-58.37448613,1
59319,2022,MAYO,VIERNES,2022-05-27,21.0,Hurto,Hurto automotor,NO,NO,VILLA LUGANO,8.0,-34.664121,-58.472447,1
850675,2022,DICIEMBRE,LUNES,2022-12-19,12.0,Vialidad,Lesiones por siniestros viales,NO,NO,VILLA SOLDATI,8.0,-34.659955,-58.441053,1
851054,2022,AGOSTO,VIERNES,2022-08-19,19.0,Vialidad,Lesiones por siniestros viales,NO,NO,VILLA LUGANO,8.0,-34.671279,-58.478718,1
922278,2022,SEPTIEMBRE,MARTES,2022-09-20,10.0,Lesiones,Lesiones Dolosas,NO,NO,VILLA LUGANO,8.0,-34.676893,-58.482547,1
854879,2022,JULIO,VIERNES,2022-07-29,15.0,Vialidad,Lesiones por siniestros viales,NO,NO,BOCA,4.0,-34.638491,-58.358717,1
63553,2022,MAYO,VIERNES,2022-05-27,13.0,Robo,Robo total,NO,NO,VILLA ORTUZAR,15.0,-34.576182,-58.462718,1
962775,2022,JULIO,SABADO,2022-07-09,8.0,Lesiones,Lesiones Dolosas,NO,NO,MONTE CASTRO,10.0,-34.626123,-58.515671,1
19828,2022,JULIO,DOMINGO,2022-07-03,5.0,Hurto,Hurto total,NO,NO,MONSERRAT,1.0,-34.615798,-58.370317,1
63611,2022,DICIEMBRE,LUNES,2022-12-19,9.0,Robo,Robo total,NO,NO,CHACARITA,15.0,-34.583347,-58.450288,1
54407,2022,MAYO,JUEVES,2022-05-12,20.0,Robo,Robo total,SI,NO,BELGRANO,13.0,-34.553595,-58.434657,1
994909,2022,JULIO,DOMINGO,2022-07-03,17.0,Amenazas,Amenazas,NO,NO,VILLA CRESPO,15.0,-34.59906,-58.439872,1
940717,2022,MAYO,SABADO,2022-05-28,20.0,Amenazas,Amenazas,NO,NO,BARRACAS,4.0,-34.646207,-58.37325,1
17958,2022,NOVIEMBRE,LUNES,2022-11-21,23.0,Hurto,Hurto total,NO,NO,PALERMO,14.0,-34.582253,-58.441992,1
55552,2022,MAYO,SABADO,2022-05-28,16.0,Hurto,Hurto total,NO,NO,VILLA CRESPO,15.0,-34.59354,-58.441307,1
8974,2022,SEPTIEMBRE,SABADO,2022-09-24,5.0,Robo,Robo total,NO,NO,PALERMO,14.0,-34.58876,-58.4136,1
8579,2022,NOVIEMBRE,DOMINGO,2022-11-06,5.0,Robo,Robo total,NO,NO,BALVANERA,3.0,-34.606605,-58.407474,1
1003524,2022,DICIEMBRE,MIERCOLES,2022-12-14,12.0,Lesiones,Lesiones Dolosas,NO,NO,CHACARITA,15.0,-34.587286,-58.453741,1
86002,2022,FEBRERO,JUEVES,2022-02-10,16.0,Hurto,Hurto total,NO,NO,COLEGIALES,13.0,-34.572036,-58.446922,1
969383,2022,ABRIL,VIERNES,2022-04-08,5.0,Amenazas,Amenazas,NO,NO,CONSTITUCION,1.0,-34.621169,-58.386612,1
76960,2022,JULIO,SABADO,2022-07-23,12.0,Robo,Robo total,NO,NO,NUÑEZ,13.0,-34.554018,-58.462698,1
21879,2022,ENERO,MIERCOLES,2022-01-26,9.0,Robo,Robo total,NO,NO,VILLA URQUIZA,12.0,-34.571324,-58.502247,1
990182,2022,AGOSTO,MARTES,2022-08-09,9.0,Amenazas,Amenazas,NO,NO,ALMAGRO,5.0,-34.603423,-58.415662,1
56689,2022,JUNIO,VIERNES,2022-06-24,7.0,Robo,Robo total,NO,NO,VELEZ SARSFIELD,10.0,-34.638377,-58.4853,1
104511,2022,FEBRERO,DOMINGO,2022-02-13,17.0,Robo,Robo total,NO,NO,PALERMO,14.0,-34.595987,-58.424431,1
961833,2022,OCTUBRE,SABADO,2022-10-01,17.0,Amenazas,Amenazas,NO,NO,FLORES,7.0,-34.626828,-58.463471,1
32309,2022,JULIO,SABADO,2022-07-16,18.0,Robo,Robo total,NO,NO,VILLA DEVOTO,11.0,-34.613022,-58.516842,1
12952,2022,ENERO,LUNES,2022-01-03,6.0,Hurto,Hurto total,NO,NO,RECOLETA,2.0,-34.598573,-58.390532,1
935578,2022,MARZO,DOMINGO,2022-03-13,19.0,Lesiones,Lesiones Dolosas,NO,NO,MATADEROS,9.0,-34.651478,-58.491767,1
37970,2022,NOVIEMBRE,VIERNES,2022-11-11,18.0,Hurto,Hurto total,NO,NO,FLORES,7.0,-34.641113,-58.45684,1
45174,2022,NOVIEMBRE,VIERNES,2022-11-25,18.0,Hurto,Hurto total,NO,NO,BALVANERA,3.0,-34.60473,-58.399901,1
959732,2022,OCTUBRE,JUEVES,2022-10-27,4.0,Lesiones,Lesiones Dolosas,NO,NO,VELEZ SARSFIELD,10.0,-34.628088,-58.489817,1
1019522,2022,SEPTIEMBRE,LUNES,2022-09-05,12.0,Amenazas,Amenazas,NO,NO,NUÑEZ,13.0,-34.54194,-58.463576,1
84966,2022,NOVIEMBRE,VIERNES,2022-11-18,19.0,Hurto,Hurto total,NO,NO,LINIERS,9.0,-34.640574,-58.514463,1
109003,2022,NOVIEMBRE,JUEVES,2022-11-10,0.0,Hurto,Hurto total,NO,NO,PALERMO,14.0,-34.572332,-58.430781,1
89950,2022,FEBRERO,MARTES,2022-02-01,18.0,Hurto,Hurto total,NO,NO,VILLA DEVOTO,11.0,-34.613225,-58.50909,1
968997,2022,AGOSTO,SABADO,2022-08-20,2.0,Amenazas,Amenazas,NO,NO,MONTE CASTRO,10.0,-34.621508,-58.499414,1
976595,2022,ENERO,SABADO,2022-01-29,9.0,Amenazas,Amenazas,NO,NO,MONSERRAT,1.0,-34.615074,-58.376926,1
987589,2022,ENERO,MIERCOLES,2022-01-19,20.0,Amenazas,Amenazas,NO,NO,SAN NICOLAS,1.0,-34.605442,-58.38875,1
88122,2022,MAYO,JUEVES,2022-05-26,17.0,Hurto,Hurto total,NO,NO,RETIRO,1.0,-34.597843,-58.381348,1
938078,2022,MAYO,VIERNES,2022-05-06,10.0,Amenazas,Amenazas,NO,NO,FLORES,7.0,-34.649197,-58.440418,1
28754,2022,OCTUBRE,MIERCOLES,2022-10-19,20.0,Robo,Robo total,NO,NO,PARQUE PATRICIOS,4.0,-34.62786576,-58.39205922,1
867706,2022,AGOSTO,MARTES,2022-08-02,20.0,Vialidad,Lesiones por siniestros viales,NO,NO,VILLA DEVOTO,11.0,-34.597755,-58.515061,1
56946,2022,SEPTIEMBRE,DOMINGO,2022-09-04,23.0,Hurto,Hurto total,NO,NO,PALERMO,14.0,-34.564168,-58.403397,1
74166,2022,SEPTIEMBRE,MARTES,2022-09-13,12.0,Robo,Robo total,NO,NO,FLORES,7.0,-34.634189,-58.462747,1
